article_id,link,title,description,content,keywords,creator,language,country,category,pubDate,pubDateTZ,image_url,video_url,source_id,source_name,source_priority,source_url,source_icon,sentiment,sentiment_stats,ai_tag,ai_region,ai_org,ai_summary,duplicate,source
b5b066db6f04a2436671d624d18118fd,https://www.foxnews.com/world/russian-drone-strikes-tanker-ukraines-odesa-zelenskyy-closes-us-gas-deal,Russian drone strikes tanker in Ukraine’s Odesa after Zelenskyy closes US gas deal,"The MT Orinda tanker was struck at Izmail port in Ukraine's Odesa region Monday, with all 16 crew members evacuated as flames engulfed the vessel across from Romania.",ONLY AVAILABLE IN PAID PLANS,"['article', 'fox news', 'fox-news/world', 'fox-news/world/world-regions/russia', 'fnc', 'fox-news/world/volodymyr-zelenskyy', 'fox-news/world/personalities/vladimir-putin', 'fox-news/world/world-regions/europe', '2c117482-e43f-5d86-a170-005e70a7f83a']",['Emma Bussey'],english,['united states of america'],"['top', 'crime']",2025-11-17 21:42:10,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/russian-drone-attack-odesa.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
c890d0bef092cebb50b36d25b36784ed,https://www.foxnews.com/us/university-wisconsin-tpusa-member-disgusted-school-after-more-violent-anti-ice-imagery-surfaces,University of Wisconsin TPUSA member 'disgusted' with school after more violent anti-ICE imagery surfaces,Violent imagery showing an ICE agent being shot discovered at UW-Madison campus. Police investigating hand-drawn images found on posts depicting bloodied federal agents.,ONLY AVAILABLE IN PAID PLANS,"['fox news', 'fox-news/us/campus-radicals', 'article', 'fox-news/us/us-regions/midwest/wisconsin', 'fox-news/politics/turning-point-usa', 'fox-news/media/charlie-kirk', '0782a585-3ad0-5b85-8f87-cab3fc0dc173', 'fnc', 'fox-news/us/education/college', 'fox-news/us']","[""Peter D'Abrosca""]",english,['united states of america'],"['top', 'crime']",2025-11-17 20:59:59,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/09/931/523/anti-ice-protest-chicago-fox-news.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
c06f8c8f906917432c4968cd2a46e36e,https://www.foxnews.com/world/two-men-caught-81-monkeys-stuffed-bags-meth-wildlife-smuggling-ring-authorities-say,"Two men caught with 81 monkeys stuffed in bags and meth in wildlife smuggling ring, authorities say",Two men in Thailand were arrested after authorities discovered 81 monkeys and methamphetamine near the Cambodia border in a suspected wildlife trafficking case.,ONLY AVAILABLE IN PAID PLANS,"['fox-news/science/wild-nature', 'fox-news/crime', 'fox-news/world/world-regions/asia', 'b6d39117-2b51-5cb2-9ab6-5781abe2b8f6', 'fox-news/us/crime/drugs', 'article', 'fnc', 'fox-news/world', 'fox news']",['Louis Casiano'],english,['united states of america'],"['top', 'crime']",2025-11-17 20:35:55,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/thailand-monkeys-smuggling-ring-003.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
1ee1bb6f38fdfcf79ed95eee1a82cdae,https://www.foxnews.com/us/alabama-teen-punches-dog-save-9-year-old-girl-mauling,Alabama teen punches dog to save 9-year-old girl from mauling,"An Alabama teen rescued 9-year-old Delyla McCay from a vicious dog attack in Cullman County, punching the blue heeler until it released the child's face.",ONLY AVAILABLE IN PAID PLANS,"['article', '3bf157da-3516-5552-b910-4ba99024744b', 'fox news', 'fnc', 'fox-news/us/us-regions/southeast/alabama', 'fox-news/us/crime/police-and-law-enforcement', 'fox-news/health', 'fox-news/us']",['Ronn Blitzer'],english,['united states of america'],"['top', 'crime']",2025-11-17 19:05:42,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/delyla-photo-1.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
f1fb6ab59d2f0a3db4b724bb994d13dc,https://www.foxnews.com/us/dead-businesswomans-rug-found-near-mother-in-laws-home-after-husband-uncovered-affair-prosecutors,Dead businesswoman's rug found near mother-in-law's home after husband uncovered affair: prosecutors,"Missing wife's body never found, but prosecutors say digital evidence shows Brian Walshe searched how to dispose of human remains before buying suspicious items.",ONLY AVAILABLE IN PAID PLANS,"['article', 'fox-news/us/crime/homicide', 'fox news', 'fox-news/us/us-regions/northeast/massachusetts', 'fox-news/us/true-crime', '2b5fc061-9fa4-5260-a081-027e91e417d9', 'fnc', 'fox-news/us/crime/trials', 'fox-news/topic/missing-persons', 'fox-news/crime', 'fox-news/us']",['Michael Ruiz'],english,['united states of america'],"['top', 'crime']",2025-11-17 19:03:34,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/ana-and-brian-walshe-split-1117-2.png?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
c0b52abf0a87657ffd3e76f44c1b88f9,https://www.foxnews.com/us/nypd-officer-returns-fire-after-getting-shot-police-commissioner-says,"NYPD officer returns fire after getting shot, police commissioner says",Big Apple Police Commissioner Jessica Tisch spoke at a press conference to provide details about the shooting of a police officer on Monday morning,ONLY AVAILABLE IN PAID PLANS,"['fox-news/us', 'fox-news/us/new-york-city', 'fox-news/us/us-regions/northeast/new-york', 'article', 'fnc', 'fox-news/us/crime/police-and-law-enforcement', '423b7119-a62e-5a5b-a662-f07fa7c2bd8d', 'fox news']",['Alex Nitzberg'],english,['united states of america'],"['top', 'crime']",2025-11-17 18:50:35,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/nypd-police-vehicle.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
07495e5e1cb4b8945a975322c0cdabda,https://www.foxnews.com/sports/antonio-brown-may-face-up-30-years-prison-convicted-attempted-murder-gun-prosecutor-says,"Antonio Brown may face up to 30 years in prison if convicted of attempted murder with gun, prosecutor says","Former NFL star wide receiver Antonio Brown could face up to 30 years in prison if he's convicted of attempted murder with a gun charge, a prosecutor said Monday.",ONLY AVAILABLE IN PAID PLANS,"['1a3a3d42-680f-52b8-9287-5281462d3912', 'article', 'fox news', 'fox-news/sports', 'fnc', 'fox-news/sports/nfl', 'fox-news/us/us-regions/southeast/florida', 'fox-news/person/antonio-brown']",['Ryan Gaydos'],english,['united states of america'],"['top', 'crime']",2025-11-17 18:23:45,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/nfl-antonio-brown-111725-1.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
c16d26c9a4884bf7f832a18b9e906699,https://www.foxnews.com/travel/chimpanzee-escapes-indianapolis-zoo-enclosure-triggering-emergency-lockdown,"Chimpanzee escapes from Indianapolis Zoo enclosure, triggering emergency lockdown","After a female chimpanzee escaped an enclosure at the Indianapolis Zoo, a lockdown and emergency response were triggered. The animal was safely sedated and returned with no injuries, the zoo said.",ONLY AVAILABLE IN PAID PLANS,"['fox news', 'e32bc8a8-3194-57c5-b137-4c02aa826f92', 'article', 'fox-news/odd-news', 'fox-news/science/wild-nature/mammals', 'fnc', 'fox-news/topic/primates', 'fox-news/travel', 'fox-news/us/us-regions/midwest/indiana', 'fox-news/travel/general/museums-exhibits', 'fox-news/science/wild-nature']",['Khloe Quill'],english,['united states of america'],"['top', 'crime']",2025-11-17 17:42:43,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/chimp-escape-split.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
ca26da0aedb3eb68fe206bea0f4faaff,https://www.foxnews.com/us/illegal-immigrant-rap-sheet-charged-hammer-attack-woman-jogging-park-released-under-biden-dhs,"Illegal immigrant with rap sheet charged in hammer attack on woman jogging in park, released under Biden: DHS",Immigration officials place detainer on suspect in Texas park hammer attack. Biden administration previously released alleged attacker despite 2024 criminal arrests.,ONLY AVAILABLE IN PAID PLANS,"['fox news', 'fox-news/us/us-regions/southwest/texas', 'article', 'fox-news/us/crime/police-and-law-enforcement', 'fnc', 'c4acf29b-1dfb-5fe4-88f9-924afd954c7d', 'fox-news/us', 'fox-news/politics/executive/homeland-security', 'fox-news/us/immigration', 'fox-news/crime', 'fox-news/us/immigration/illegal-immigrants']",['Julia Bonavita'],english,['united states of america'],"['politics', 'top', 'crime']",2025-11-17 16:33:17,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/texas-ice-arrest-sergio-noe-de-nova-duarte_06.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
4f4dccb3c99e612759a78443fe846b26,https://www.foxnews.com/us/repeat-offender-allegedly-kills-14-year-old-girl-has-criminal-history-dating-back-2000-officials,"Repeat offender allegedly kills 14-year-old girl, has criminal history dating back to 2000: officials","Repeat offender with criminal history dating to 2000 charged with murdering 14-year-old girl in Vandalia, Illinois, sparking mother's call for justice.",ONLY AVAILABLE IN PAID PLANS,"['fox news', 'fa327041-548f-56e1-8258-4ffd22a73023', 'article', 'fnc', 'fox-news/us/us-regions/midwest/illinois', 'fox-news/us/crime/homicide', 'fox-news/us', 'fox-news/crime']",['Adam Sabes'],english,['united states of america'],"['top', 'crime']",2025-11-17 15:55:50,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/toberman-rivera-01.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
39b22f5578a0f41b782e3abf7f469313,https://www.foxnews.com/sports/paralympic-gold-medalist-paige-greco-dead-28-after-experiencing-sudden-medical-episode,Paralympic gold medalist Paige Greco dead at 28 after 'experiencing a sudden medical episode',"Australian Paralympic cycling star Paige Greco has died after a ""sudden medical episode,"" officials in Australia said. The gold medalist was 28.",ONLY AVAILABLE IN PAID PLANS,"['fox news', 'article', '855956f5-af02-5992-8059-e691c7fbd11e', 'fnc', 'fox-news/world/world-regions/australia', 'fox-news/sports', 'fox-news/sports/olympics']",['Ryan Gaydos'],english,['united states of america'],"['sports', 'top', 'crime']",2025-11-17 15:36:44,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/paralympics-paige-greco-111725-3.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
f83ca09a771d8e14f6e06e17aeb9ddef,https://www.foxnews.com/world/un-staff-haiti-told-stay-off-streets-gang-coalition-flexes-muscle-us-marines-face-gunfire,"UN staff in Haiti told to stay off streets after gang coalition flexes muscle, US Marines face gunfire",U.N. staff and foreign embassies reportedly advised to stay off Port-au-Prince streets as Haitian gang leader issues public threats following weekend security operations.,ONLY AVAILABLE IN PAID PLANS,"['1771f7ba-ac14-5e81-b0a6-3c21c79bb42e', 'fox news', 'fox-news/world/united-nations', 'article', 'fox-news/world/world-regions/caribbean-region', 'fnc', 'fox-news/world', 'fox-news/world/united-nations/global-government']",['Ashley Carnahan'],english,['united states of america'],"['top', 'crime']",2025-11-17 15:28:57,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/04/931/523/gang-leader-barbeque.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
0c59950bdc2a2f32dbcdbda8da67c3d9,https://www.foxnews.com/sports/nypd-releases-photos-suspect-shooting-jets-player-kris-boyd,NYPD releases photos of suspect in shooting of Jets player Kris Boyd,The NYPD released photos of a suspect in the shooting of New York Jets cornerback and special teams player Kris Boyd on Monday morning.,ONLY AVAILABLE IN PAID PLANS,"['fox-news/sports/nfl/new-york-jets', 'fox-news/crime', 'fox-news/us/new-york-city', 'fox-news/sports', 'article', 'fnc', 'fox-news/sports/nfl', '769d736f-5c48-5292-afe7-95e72d9172be', 'fox news']",['Ryan Gaydos'],english,['united states of america'],"['top', 'crime']",2025-11-17 13:43:03,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/nfl-jets-kris-boyd-111725-1.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
dac79ab9e6c2ce283cd6998683fde46c,https://www.foxnews.com/us/father-dies-trying-save-7-year-old-daughter-after-giant-wave-sweeps-her-out-sea-california-beach,Father dies trying to save 7-year-old daughter after giant wave sweeps her out to sea at California beach,"Powerful 15-20 foot wave at Garrapata State Beach pulls young girl into surf, father dies trying to save her. Both bodies have been recovered.",ONLY AVAILABLE IN PAID PLANS,"['12d003a7-aaa9-50e3-b7dd-0eb69c6e92e8', 'fox-news/us/us-regions/west/california', 'fox-news/us', 'article', 'fnc', 'fox-news/travel/general/beach', 'fox-news/us/crime/police-and-law-enforcement', 'fox news']",['Stephen Sorace'],english,['united states of america'],"['top', 'crime']",2025-11-17 13:02:16,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/monterey-county-sheriff-rescuers-walking-shoreline.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
a7c0b0d88a8e2dcb136be5c97c65dee2,https://www.foxnews.com/us/fbi-warns-crooks-posing-ice-terrorize-communities-former-agent-explains-red-flags,FBI warns of crooks posing as ICE to terrorize communities – former agent explains red flags,"FBI warns criminals are impersonating ICE agents across multiple states to rob, kidnap and assault victims, making it harder to distinguish real officers.",ONLY AVAILABLE IN PAID PLANS,"['fox-news/us/immigration', 'fox-news/crime', 'fox-news/us', 'article', 'fox-news/tech/topics/fbi', 'fnc', '492b1a5e-75fe-5f43-b4af-e7cd3c058e3e', 'fox-news/us/crime/police-and-law-enforcement', 'fox-news/us/immigration/enforcement', 'fox news']",['Stepheny Price'],english,['united states of america'],"['top', 'crime']",2025-11-17 13:00:41,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/04/931/523/ice.png?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
fe6cd4d5b3c9fa2e1c83a7f99eb127c0,https://www.foxnews.com/travel/ancient-snack-bar-hides-egyptian-secret-buried-nearly-2000-years,"Ancient snack bar hides Egyptian secret buried for nearly 2,000 years","Archaeologists discovered an Egyptian ceramic vase in a Pompeii fast-food kitchen destroyed by Mount Vesuvius in 79 AD, revealing cultural exchanges in the ancient city.",ONLY AVAILABLE IN PAID PLANS,"['fox-news/travel/general/historic-sites', 'article', 'fox news', 'fox-news/science/archaeology/ancient-egypt', 'fnc', 'fox-news/travel', 'fox-news/lifestyle', 'f7851133-1169-5888-9d0e-0c418249b006', 'fox-news/travel/regions/europe', 'fox-news/science/archaeology/ancient-rome', 'fox-news/science/archaeology']",['Andrea Margolis'],english,['united states of america'],"['top', 'crime']",2025-11-17 11:00:12,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/italy-pompeii-ancient-egyptian-vase-found-in-fast-food-stall-archaeology-history-1.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
0565b91cb709ded32733ce96d6dcd510,https://www.foxnews.com/us/officer-injured-suspect-allegedly-rams-law-enforcement-vehicles-during-charlotte-immigration-raids,Officer injured after suspect rams law enforcement vehicles during Charlotte immigration raids,"Officer injured as man rams vehicles during Charlotte immigration raids. U.S. citizen arrested after dangerous chase through University City area, firearm found.",ONLY AVAILABLE IN PAID PLANS,"['article', 'fox news', 'cd764ede-8738-5961-9024-90d3b8d1bc43', 'fox-news/entertainment/genres/crime', 'fnc', 'fox-news/us/immigration', 'fox-news/us/us-regions/southeast/north-carolina', 'fox-news/politics/executive/homeland-security', 'fox-news/us']",['Sophia Compton'],english,['united states of america'],"['top', 'crime']",2025-11-17 08:09:57,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/federal-agents-conduct-illegal-immigration-crack-down-in-charlotte-north-carolina.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
b8a928b5f9d049d8711b7eeea6b0297b,https://www.foxnews.com/world/golden-toilet-scandal-zelenskyy-faces-deepest-crisis-yet-allies-accused-100m-wartime-scheme,‘Golden toilet’ scandal: Zelenskyy faces deepest crisis yet as allies accused in $100M wartime scheme,A corruption scandal involving President Volodymyr Zelenskyy's associates and golden-toilet luxury threatens Ukraine's leadership amid ongoing war efforts.,ONLY AVAILABLE IN PAID PLANS,"['fnc', 'fox-news/world', 'fox-news/crime', 'article', 'fox news', 'fox-news/world/volodymyr-zelenskyy', 'fox-news/person/donald-trump', 'fox-news/world/world-regions/russia', '1d46f78e-0e23-5733-a0d3-4225c740f4fa', 'fox-news/world/conflicts/ukraine']",['Emma Bussey'],english,['united states of america'],"['top', 'crime']",2025-11-17 01:36:47,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/07/931/523/zelenskyy-1.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
8489f49298a538f039c603f47225471a,https://www.foxnews.com/sports/nfl-official-collides-broncos-sean-payton-head-coach-receives-penalty,"NFL official collides with Broncos' Sean Payton, head coach receives penalty",Denver Broncos head coach Sean Payton collided with an NFL official during the team's game against the Kansas City Chiefs and received a penalty.,ONLY AVAILABLE IN PAID PLANS,"['fnc', 'article', 'fox news', 'fox-news/sports', 'fox-news/sports/nfl/denver-broncos', 'fox-news/sports/nfl', '7afdf4ec-efab-5e56-984f-e200d3f1e61f', 'fox-news/sports/nfl/kansas-city-chiefs']",['Ryan Gaydos'],english,['united states of america'],"['sports', 'crime', 'top']",2025-11-17 00:17:04,UTC,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2025/11/931/523/nfl-broncos-sean-payton-111625-3.jpg?tl=1&ve=1,,foxnews,Fox News,394,https://www.foxnews.com,https://n.bytvi.com/foxnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False,foxnews
