uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,categories,relevance_score
6dd45d6e-c1b6-497b-80b7-28252995e81c,Why sex workers are protesting in Amsterdam,The Dutch capital is taking action to rid itself of crowds of unruly tourists. The city's sex workers say they're being scapegoated.,"amsterdam, brand safety-nsf crime, brand safety-nsf mature, brand safety-nsf other, brand safety-nsf sensitive, civil disobedience, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, destinations and attractions, domestic alerts, domestic-international news, europe, iab-attractions, iab-crime, iab-travel, iab-zoos & aquariums, netherlands, points of interest, prostitution, protests and demonstrations, sex and gender, sex crimes, sexual behavior, society, tourism, travel and tourism, western europe, zoos and aquariums","Editor’s Note: Sign up for Unlocking the World, CNN Travel’s weekly newsletter. Get the latest news in aviation, food and drink, where to stay and other tra...",https://www.cnn.com/travel/article/amsterdam-sex-workers-protest/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230331131619-02-amsterdam-visitors-sex-workers-vice-city.jpg?c=16x9&q=w_800,c_fill",en,2023-04-01T08:44:31.000000Z,cnn.com,['general'],2.7710452
bce201a2-9819-479e-85d8-b947d10acc50,"Opinion: The reality of gun violence in the US is bleak, but history shows it’s not hopeless","We must reject the notion that passing gun control legislation is impossible, writes Julian Zelizer. History shows that lawmakers have been capable of taking si...","assassinations, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf severe, brand safety-nsf violence, brand safety-nsf war and military, brand safety-nsf weapons, constitutional law, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, domestic alerts, domestic-us news, domestic-us politics, firearms, government and public administration, government organizations - us, gun control, gun sales, homicide, iab-crime, iab-elections, iab-law, iab-political issues & policy, iab-politics, international alerts, international-us news, international-us politics, law and legal system, legislation, martin luther king, jr., mass murder, misc people, murder, nashville elementary school shooting, national rifle association, north america, political advocacy groups, political organizations, political platforms and issues, politics, right to bear arms, school violence, shootings, societal issues, society, the americas, united states, unrest, conflicts and war, us congress, violence in society, weapons and arms","Editor’s Note: Julian Zelizer, a CNN political analyst, is a professor of history and public affairs at Princeton University. He is the author and editor of 2...",https://www.cnn.com/2023/04/01/opinions/history-of-gun-control-legislation-zelizer/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230330164853-01-nashville-covenant-memorial-0328.jpg?c=16x9&q=w_800,c_fill",en,2023-04-01T16:11:55.000000Z,cnn.com,['general'],4.910811
8487f2be-0258-4997-941e-cc8de6b3893e,‘SNL’ cold open tackles Trump’s indictment,"The cold open of ""Saturday Night Live"" featured comedian James Austin Johnson considering possible jail time as an indicted former President Donald Trump.",,"CNN —

The cold open of “Saturday Night Live” featured comedian James Austin Johnson considering possible jail time as an indicted former President Donald...",https://www.cnn.com/2023/04/02/entertainment/snl-cold-open-trump-indictment/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230401235803-01-snl-cold-open-040123.jpg?c=16x9&q=w_800,c_fill",en,2023-04-02T04:43:02.000000Z,cnn.com,['general'],5.2322826
7cd81cb0-e43e-41d6-8a27-334f4c4119f6,Vallas vs. Johnson: Chicago mayor runoff tests Democrats' racial and ideological divides,"Brandon Johnson sought to echo Martin Luther King Jr. last week at the biggest rally of the Chicago mayor's race so far, telling a crowd of thousands that the e...","african americans, bernie sanders, brand safety-nsf crime, brand safety-nsf discrimination, brand safety-nsf sensitive, brandon johnson, chicago, continents and regions, crime, law enforcement and corrections, demographic groups, discrimination, domestic alerts, domestic-us news, domestic-us politics, education, elections (by type), elections and campaigns, government and public administration, iab-business and finance, iab-crime, iab-education, iab-education industry, iab-elections, iab-industries, iab-politics, illinois, international alerts, international-us news, international-us politics, labor relations, labor unions, law enforcement, local elections, martin luther king iii, martin luther king, jr., midwestern united states, minority and ethnic groups, misc people, north america, paul vallas, policing and police forces, political candidates, political figures - us, political organizations, politics, population and demographics, racism and racial discrimination, runoff elections, societal issues, society, teacher unions, teachers and teaching, the americas, united states, us democratic party, us political parties, voters and voting","Chicago CNN —

Brandon Johnson sought to echo Martin Luther King Jr. last week at the biggest rally of the Chicago mayor’s race so far, telling a crowd of t...",https://www.cnn.com/2023/04/02/politics/chicago-mayor-runoff-election-vallas-johnson/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230401141034-brandon-johnson-paul-vallas-split-restricted.jpg?c=16x9&q=w_800,c_fill",en,2023-04-02T10:11:15.000000Z,cnn.com,['general'],6.576136
297cb148-deb4-44bd-b8d6-fbb89e3a1017,"Donald Trump: Why despite his indictment, the ex-president is still favored for the GOP nomination","Donald Trump is the first former president to be indicted. Given that move by a New York grand jury and the other high-profile criminal cases involving Trump, y...","2020 presidential election, 2024 presidential election, brand safety-nsf crime, brand safety-nsf sensitive, continents and regions, crime, law enforcement and corrections, criminal law, domestic alerts, domestic-2020 elections, domestic-us news, domestic-us politics, donald trump, elections (by type), elections and campaigns, government and public administration, iab-crime, iab-elections, iab-law, iab-politics, indictments, international alerts, international-us 2020 elections, international-us news, international-us politics, joe biden, law and legal system, new york (state), new york city, north america, northeastern united states, political candidates, political figures - us, political organizations, politics, primaries and caucuses, the americas, trump criminal cases, united states, us elections, us federal elections, us political parties, us presidential elections, us republican party, voters and voting","CNN —

Donald Trump is the first former president to be indicted. Given that move by a New York grand jury and the other high-profile criminal cases involving...",https://www.cnn.com/2023/04/02/politics/2024-republican-president-trump-indictment/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230401131222-donald-trump-dc-speak-072622.jpg?c=16x9&q=w_800,c_fill",en,2023-04-02T12:14:40.000000Z,cnn.com,['general'],3.3556714
b3e32669-9b07-4de6-a4f5-df5687681476,"5 things to know on April 2, 2023: Start your week smart: Deadly tornadoes, Trump indictment, Medicaid coverage, Southwest Airlines, Pope Francis",Here's what you need to know to Start Your Week Smart.,"air transportation, airlines, arts and entertainment, brand safety-nsf crime, brand safety-nsf sensitive, brand safety-nsf severe, broadcasting industry, business and industry sectors, business, economy and trade, crime, law enforcement and corrections, criminal law, digital and streaming video, domestic alerts, domestic-business, domestic-health and science, domestic-us politics, donald trump, government health insurance, health and medical, health care, health insurance, iab-air travel, iab-business and finance, iab-computing, iab-crime, iab-entertainment, iab-entertainment industry, iab-financial assistance, iab-government support and welfare, iab-health insurance, iab-healthcare industry, iab-industries, iab-insurance, iab-internet, iab-law, iab-media industry, iab-medical health, iab-movies, iab-personal finance, iab-politics, iab-technology & computing, iab-travel, iab-travel type, indictments, insurance, international alerts, international-business, international-health and science, international-us politics, internet and www, internet broadcasting, law and legal system, media industry, medicaid, movie and video industry, movies, political figures - us, social assistance and welfare, society, streaming media, technology, transportation and warehousing","CNN —

When you think about breakfast, what comes to mind? Pancakes? Bacon and eggs? Maybe oatmeal or a blueberry muffin? What about a hot cup of … ramen no...",https://www.cnn.com/2023/04/02/us/five-things-april-2-trnd/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230402020232-01-tornado-indiana-040123.jpg?c=16x9&q=w_800,c_fill",en,2023-04-02T12:55:17.000000Z,cnn.com,['general'],4.5914893
c5205319-6237-4219-97f0-67c3727c3f3c,St. Petersburg cafe explosion kills Russian military blogger Vladlen Tatarsky,"A well-known Russian military blogger, Vladlen Tatarsky, was killed in an explosion at a cafe in St. Petersburg on Sunday, authorities said.","accidents, disasters and safety, blogs and message boards, brand safety-nsf accidents and disasters, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, brand safety-nsf war and military, business and industry sectors, business, economy and trade, computer science and information technology, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, domestic alerts, domestic-business, domestic-international news, eastern europe, europe, explosions, homicide, iab-business and finance, iab-computing, iab-crime, iab-disasters, iab-industries, iab-internet, iab-software and applications, iab-technology & computing, iab-technology industry, international alerts, international-business, internet and www, internet software and applications, military, murder, russia, russia-ukraine conflict, software and applications, st. petersburg, technology, ukraine, unrest, conflicts and war","CNN —

A well-known Russian military blogger, Vladlen Tatarsky, was killed in an explosion at a cafe in St. Petersburg on Sunday, authorities said.

Twenty-fi...",https://www.cnn.com/2023/04/02/world/st-petersburg-vladen-tatarsky-explosion-intl/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230402132512-vladlen-tatarsky.jpg?c=16x9&q=w_800,c_fill",en,2023-04-02T18:14:46.000000Z,cnn.com,['general'],4.762298
1ec6d02a-252b-41e3-9e6a-44273a1206f9,Opinion: The problem with Trump’s indictment,,"brand safety-nsf crime, brand safety-nsf sensitive, crime, law enforcement and corrections, criminal law, domestic alerts, domestic-us politics, donald trump, elections and campaigns, government and public administration, iab-crime, iab-elections, iab-law, iab-politics, indictments, international alerts, international-us politics, law and legal system, political figures - us, politics","Editor’s Note: Fareed Zakaria hosts “Fareed Zakaria GPS,” airing at 10 a.m. and 1 p.m. ET Sundays on CNN. The views expressed here are his own. Read more ...",https://www.cnn.com/2023/04/02/opinions/donald-trump-indictment-gps-fareed-zakaria/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230331085158-donald-trump-file-092120.jpg?c=16x9&q=w_800,c_fill",en,2023-04-02T20:52:43.000000Z,cnn.com,['general'],6.6935453
f8ea38e2-d959-42de-b7c9-3f55ac6c2777,America faces a fateful moment ahead of Trump arraignment,Donald Trump will take America through yet another grave and unprecedented national drama this week when he becomes the first ex-president to appear in court ch...,"alvin bragg, brand safety-nsf crime, brand safety-nsf mature, brand safety-nsf other, brand safety-nsf sensitive, brand safety-nsf terrorism, brand safety-nsf violence, brand safety-nsf war and military, civil disobedience, coups and attempted coups, crime, law enforcement and corrections, criminal law, domestic alerts, domestic terrorism, domestic-us politics, donald trump, elections and campaigns, government and public administration, government organizations - us, iab-crime, iab-elections, iab-law, iab-politics, iab-war and conflicts, indictments, international alerts, international relations and national security, international-us politics, investigations, joe tacopina, law and legal system, michael cohen, misc people, national security, political figures - us, political organizations, politics, protests and demonstrations, riots, russia meddling investigation, societal issues, society, stormy daniels, terrorism, terrorism and counter-terrorism, trump criminal cases, unrest, conflicts and war, us capitol insurrection, us congress, us political parties, us republican party, violence in society","CNN —

Donald Trump will take America through yet another grave and unprecedented national drama this week when he becomes the first ex-president to appear in...",https://www.cnn.com/2023/04/03/politics/donald-trump-arraignment-fateful-moment/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230320111636-01-donald-trump-file.jpg?c=16x9&q=w_800,c_fill",en,2023-04-03T04:08:00.000000Z,cnn.com,['general'],3.91363
ae11a816-6381-42f4-8aca-45cec6a1a841,Inside haggis: The secrets of Scotland's national dish,"A dish made from spiced offal stuffed inside a sheep's stomach may not sound appetizing. But Scotland has taken haggis to its heart, making it an everyday dinne...","agriculture, agriculture, forestry, and commercial fishing, animal farming and livestock, anthony bourdain, business and industry sectors, business, economy and trade, consumer products, continents and regions, domestic alerts, domestic-international news, europe, fine dining, food and beverage industry, food and drink, food products, iab-agriculture, iab-attractions, iab-bars & restaurants, iab-business and finance, iab-dining out, iab-food & drink, iab-food industry, iab-industries, kinds of foods and beverages, livestock, meat products, misc people, north america, northern europe, restaurant and food service industry, restaurant industry, restaurants, scotland, the americas, united kingdom, united states","CNN —

Anthony Bourdain loved haggis. But even the late, great American chef, writer and television host recognized that Scotland’s national dish, with its ...",https://www.cnn.com/travel/article/haggis-scotland-secrets/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230329092516-01-inside-haggis-top.jpg?c=16x9&q=w_800,c_fill",en,2023-04-03T12:43:16.000000Z,cnn.com,['general'],2.2918944
672e7631-31c5-4339-8812-a4f5e8bd2fc2,Special counsel nailing down evidence of how Trump handled classified records at Mar-a-Lago,"Special counsel prosecutors have secured evidence including daily notes, texts, emails and photographs and are focused on cataloguing how Donald Trump handled c...","brand safety-nsf crime, brand safety-nsf sensitive, crime, law enforcement and corrections, criminal investigations, criminal law, destinations and attractions, domestic alerts, domestic-us politics, donald trump, evidence (legal), federal bureau of investigation, government and public administration, government bodies and offices, government departments and authorities, government organizations - us, grand jury, iab-crime, iab-law, iab-politics, international alerts, international-us politics, investigations, justice departments, law and legal system, mar-a-lago, misc places, points of interest, political figures - us, subpoenas, trial and procedure, trump document investigation, us department of justice, us federal departments and agencies","CNN —

Special counsel prosecutors have secured evidence including daily notes, texts, emails and photographs and are focused on cataloguing how Donald Trump ...",https://www.cnn.com/2023/04/03/politics/special-counsel-trump-classified-records-at-mar-a-lago/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230403155319-trump-classified-documents-file.jpg?c=16x9&q=w_800,c_fill",en,2023-04-03T20:36:24.000000Z,cnn.com,['general'],4.03705
3bc15b11-1669-43a0-87a4-acc27e458825,"A Florida toddler who was found in an alligator's mouth was put in the lake by his father, police say","The missing Florida toddler who was found dead in the mouth of an alligator last week was put in the lake by his father, who is also accused of killing the chil...","alligators and crocodiles, animals, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, children, continents and regions, death and dying, deaths and fatalities, demographic groups, domestic alerts, domestic-us news, families and children, family members and relatives, florida, iab-bereavement, iab-crime, iab-family and relationships, iab-law, iab-parenting, iab-parenting babies and toddlers, infants and toddlers, international alerts, international-us news, life forms, north america, population and demographics, reptiles and amphibians, society, southeastern united states, the americas, united states","CNN —

The missing Florida toddler who was found dead in the mouth of an alligator last week was put in the lake by his father, who is also accused of killing...",https://www.cnn.com/2023/04/03/us/florida-alligator-toddler-taylen-mosley-lake-father/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230331230412-01-taylen-mosley.jpg?c=16x9&q=w_800,c_fill",en,2023-04-03T20:51:12.000000Z,cnn.com,['general'],6.4548354
38f69c9a-02c1-446c-8e68-8e9db17820c8,Chicago mayoral election: Vallas and Johnson face off in runoff that could reveal direction of Democratic voters,"Chicago voters will weigh in Tuesday on the direction of the Democratic Party, choosing between progressive Cook County Commissioner Brandon Johnson and moderat...","brand safety-nsf crime, brand safety-nsf sensitive, brandon johnson, chicago, continents and regions, crime, law enforcement and corrections, domestic alerts, domestic-us news, domestic-us politics, elections (by type), elections and campaigns, government and public administration, iab-crime, iab-elections, iab-politics, illinois, international alerts, international-us news, international-us politics, law enforcement, midwestern united states, north america, paul vallas, policing and police forces, political figures - us, politics, runoff elections, the americas, united states, voters and voting","CNN —

Chicago voters will weigh in Tuesday on the direction of the Democratic Party, choosing between progressive Cook County Commissioner Brandon Johnson an...",https://www.cnn.com/2023/04/04/politics/chicago-mayoral-election-results/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230403173811-paul-vallas-brandon-johnson-split.jpg?c=16x9&q=w_800,c_fill",en,2023-04-04T11:00:03.000000Z,cnn.com,['general'],7.8989687
e576f13e-95b0-4324-b2ed-1a6f173a0e4c,The city where the oceans collide,"South Africa's most popular destination has the scenery, the wine and the adventure. Cape Town also has a turbulent past that, amid the problems of today, make ...","travel, Cape Town: The city where the oceans collide - CNN","(CNN) — Cape Town is the embodiment of multicultural South Africa. Long home to nomadic pastoralists, the country's oldest city dates its modern history to 16...",https://www.cnn.com/travel/article/cape-town-city-oceans-collide-quests-world-wonder/index.html,https://cdn.cnn.com/cnnnext/dam/assets/230331112424-01-cape-town-oceans-meet-top-super-tease.jpg,en,2023-04-04T11:07:02.000000Z,cnn.com,['general'],2.1669927
ae33824b-67f7-4ae1-b463-9345055d0ccb,"Justin Jones, Gloria Johnson: 3 Tennessee Democratic state reps face expulsion after gun control protest",Tennessee House Republicans on Monday took steps toward expelling three Democratic state representatives after they participated in protests at the state Capito...,"brand safety-nsf crime, brand safety-nsf death, brand safety-nsf other, brand safety-nsf sensitive, brand safety-nsf severe, brand safety-nsf violence, brand safety-nsf weapons, civil disobedience, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, domestic alerts, domestic-us news, domestic-us politics, firearms, government and public administration, government organizations - us, gun control, homicide, iab-crime, iab-political issues & policy, iab-politics, international alerts, international-us news, international-us politics, mass murder, murder, nashville elementary school shooting, north america, political organizations, political platforms and issues, politics, protests and demonstrations, school violence, shootings, societal issues, society, southeastern united states, tennessee, the americas, united states, us congress, us democratic party, us house of representatives, us political parties, us republican party, violence in society, weapons and arms","CNN —

Tennessee House Republicans on Monday took steps toward expelling three Democratic state representatives after they participated in protests at the sta...",https://www.cnn.com/2023/04/04/us/tennessee-reps-expulsion-gun-control/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230404102301-tennessee-democrats-gun-control-expulsion.jpg?c=16x9&q=w_800,c_fill",en,2023-04-04T14:16:34.000000Z,cnn.com,['general'],5.065642
0f908511-e50c-4a05-ba14-8358e2d70ab4,Mexico: Four people near Cancun hotel found dead,"Four people were found dead near a hotel in Cancun on Monday, according to Mexican officials, the latest bout of violence in the popular tourist destination.","brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, cancun, continents and regions, death and dying, deaths and fatalities, domestic alerts, domestic-international news, iab-bereavement, iab-crime, iab-family and relationships, iab-travel, latin america, mexico, north america, society, the americas, tourism, travel and tourism","CNN —

Four people were found dead near a hotel in Cancun on Monday, according to Mexican officials, the latest bout of violence in the popular tourist destin...",https://www.cnn.com/2023/04/04/americas/mexico-cancun-hotel-deaths-intl-latam/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230403204104-cancun-tourist-area.jpg?c=16x9&q=w_800,c_fill",en,2023-04-04T14:58:26.000000Z,cnn.com,['general'],6.588525
e1450e38-609e-4400-a0c7-d67873b85b7d,"FBI seizes Genesis Market, a cybercrime forum used for large-scale identity theft","The FBI has seized a popular cybercrime forum accused of facilitating large-scale identity theft, according to an FBI notice posted to the forum's website on Tu...","brand safety-nsf crime, brand safety-nsf online illegal, brand safety-nsf sensitive, crime, law enforcement and corrections, criminal offenses, digital crime, digital security, domestic alerts, domestic-business, domestic-us politics, federal bureau of investigation, fraud and financial crimes, government organizations - us, iab-computing, iab-crime, iab-information and network security, iab-technology & computing, identity theft, international alerts, international-business, international-us politics, law enforcement, technology, us department of justice, us federal departments and agencies","CNN —

The FBI has seized a popular cybercrime forum accused of facilitating large-scale identity theft, according to an FBI notice posted to the forum’s we...",https://www.cnn.com/2023/04/04/politics/genesis-market-fbi-seizure/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221219134238-fbi-seal-file.jpg?c=16x9&q=w_800,c_fill",en,2023-04-04T19:42:49.000000Z,cnn.com,['general'],6.326463
60a088f9-72fa-4187-acb7-2289cd4b3c45,Takeaways and key lines from the indictment against Donald Trump,The historic indictment and related court documents against former President Donald Trump have been unsealed.,"2016 presidential election, alvin bragg, brand safety-nsf crime, brand safety-nsf mature, brand safety-nsf sensitive, crime, law enforcement and corrections, criminal law, domestic alerts, domestic-us politics, donald trump, elections (by type), elections and campaigns, government and public administration, government bodies and offices, iab-crime, iab-elections, iab-law, iab-politics, indictments, international alerts, international-us politics, investigations, karen mcdougal, law and legal system, michael cohen, misc people, political candidates, political figures - us, politics, russia meddling investigation, stormy daniels, trump criminal cases, us elections, us federal elections, us federal government, us presidential elections, white house","CNN —

The historic indictment and related court documents against former President Donald Trump have been unsealed.

The criminal charges stem from Manhattan...",https://www.cnn.com/2023/04/04/politics/takeaways-donald-trump-indictment/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230330164942-20220330-trump-indictment-illustration-generic.jpg?c=16x9&q=w_800,c_fill",en,2023-04-04T21:09:25.000000Z,cnn.com,['general'],6.183606
b77c8e9f-a805-4bc3-ba72-49425668c7f2,Family of 18-year-old woman fatally shot by a school safety officer announces $13 million settlement reached with school district,The family of an 18-year-old woman who was fatally shot by a California school safety officer in 2021 reached a $13 million settlement agreement with the Long B...,"us, Family of 18-year-old woman fatally shot by a school safety officer announces $13 million settlement reached with school district - CNN",(CNN) The family of an 18-year-old woman who was fatally shot by a California school safety officer in 2021 reached a $13 million settlement agreement with the ...,https://www.cnn.com/2023/04/04/us/manuela-rodriguez-long-beach-school-district-california-settlement/index.html,https://cdn.cnn.com/cnnnext/dam/assets/230404195434-family-of-mona-rodriguez-040423-super-tease.jpg,en,2023-04-05T00:33:47.000000Z,cnn.com,['general'],4.2529426
6cb5218a-ffea-4e76-a474-71680fd40615,Investigators seeking answers in shooting deaths of three central Florida teens who were found in separate locations,"Investigators in central Florida, are asking the public for any information related to the deaths of three teens who were discovered with gunshot wounds in sepa...","brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, brand safety-nsf weapons, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, death and dying, demographic groups, domestic alerts, domestic-us news, families and children, family members and relatives, florida, iab-bereavement, iab-crime, iab-family and relationships, iab-parenting, iab-parenting teens, international alerts, international-us news, investigations, north america, population and demographics, shootings, society, southeastern united states, teenagers, the americas, united states","CNN —

Investigators in central Florida are asking the public for any information related to the deaths of three teens who were discovered with gunshot wounds...",https://www.cnn.com/2023/04/04/us/teen-shooting-deaths-marion-county-florida/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230404174608-teen-shooting-deaths-marion-county-presser.jpg?c=16x9&q=w_800,c_fill",en,2023-04-05T02:03:24.000000Z,cnn.com,['general'],5.2322826
06c6cfcc-b031-4ded-a0b0-3ed8b8c5f0d5,Al-Aqsa: Clashes erupt inside Jerusalem mosque after Israeli forces enter,"Israeli police clashed with Palestinians inside the al-Aqsa mosque in Jerusalem's Old City early on Wednesday, just days after a Palestinian man was killed outs...","al-aqsa mosque, aviation and aerospace industry, belief, religion and spirituality, brand safety-nsf crime, brand safety-nsf death, brand safety-nsf religion, brand safety-nsf sensitive, brand safety-nsf violence, buildings and structures, business and industry sectors, business, economy and trade, continents and regions, death and dying, deaths and fatalities, domestic alerts, domestic-health and science, domestic-international news, gaza, iab-aviation industry, iab-bereavement, iab-business and finance, iab-crime, iab-family and relationships, iab-industries, iab-politics, iab-religion & spirituality, iab-science, iab-space and astronomy, international alerts, international relations, international relations and national security, international-health and science, israel, israeli-palestinian conflict, jerusalem, middle east, middle east and north africa, mosques, palestinian territory, points of interest, religious buildings, society, space and astronomy, space industry, spacecraft and satellites, west bank","CNN —

Israeli police clashed with Palestinians inside the al-Aqsa mosque in Jerusalem’s Old City early on Wednesday, just days after a Palestinian man was ...",https://www.cnn.com/2023/04/05/middleeast/israel-al-aqsa-mosque-clash-intl-hnk/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230404234435-01-al-aqsa-mosque-raid-040423-restricted.jpg?c=16x9&q=w_800,c_fill",en,2023-04-05T04:24:36.000000Z,cnn.com,['general'],3.8420162
ebbb31d1-52ea-4724-99a3-fe4a4030657e,Donald Trump in court: A 'surreal' day for the former president may only tear the country further apart,There were two big things to fear before Tuesday's momentous first criminal arraignment of an ex-president of the United States.,"alvin bragg, brand safety-nsf crime, brand safety-nsf mature, brand safety-nsf sensitive, continents and regions, crime, law enforcement and corrections, criminal law, domestic alerts, domestic-us news, domestic-us politics, donald trump, elections and campaigns, government and public administration, government bodies and offices, iab-crime, iab-elections, iab-law, iab-politics, indictments, international alerts, international-us news, international-us politics, investigations, law and legal system, law courts and tribunals, manhattan, new york (state), new york city, north america, northeastern united states, political figures - us, politics, the americas, trump criminal cases, united states, us federal government, white house","CNN —

There were two big things to fear before Tuesday’s momentous first criminal arraignment of an ex-president of the United States.

The first was that ...",https://www.cnn.com/2023/04/05/politics/donald-trump-court-2024/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230404110809-10-trump-arraignment-0404.jpg?c=16x9&q=w_800,c_fill",en,2023-04-05T05:11:24.000000Z,cnn.com,['general'],3.7300692
8e6f4cb9-e803-4851-870a-190cb6cafd00,Opinion: How gaslighters weaponized ‘woke’,"Republicans ""are masterminds at coming up with messaging that scares the Jim Crow hell out of their base. ""Woke"" is their latest stunt,"" writes Clay Cane, who a...","african americans, brand safety-nsf discrimination, brand safety-nsf sensitive, celebrities, conservatism, demographic groups, discrimination, domestic alerts, domestic-entertainment, domestic-us politics, george bush, government and public administration, iab-politics, international alerts, international-entertainment, international-us politics, minority and ethnic groups, political figures - us, political ideologies, political organizations, politics, population and demographics, racism and racial discrimination, societal issues, society, us political parties, us republican party","Editor’s Note: Clay Cane is a Sirius XM radio host and the author of “Live Through This: Surviving the Intersections of Sexuality, God, and Race.” Follow ...",https://www.cnn.com/2023/04/05/opinions/woke-weaponized-racism-gaslighting-cane-ctpr/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/221014131634-republicans-woke-cpac.jpg?c=16x9&q=w_800,c_fill",en,2023-04-05T10:06:45.000000Z,cnn.com,['general'],2.7710452
eb8de8f9-6174-410d-ba0b-5325db13ad12,"5 things to know for April 5: Trump, Wisconsin, Abortion, SUV recall, Royal family",Here's what else you need to know to Get Up to Speed and On with Your Day.,,"CNN —

Get '5 Things' in your inbox If your day doesn’t start until you’re up to speed on the latest headlines, then let us introduce you to your new favo...",https://www.cnn.com/2023/04/05/us/five-things-april-5-trnd/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230404144733-12-trump-arraignment-0404.jpg?c=16x9&q=w_800,c_fill",en,2023-04-05T10:52:55.000000Z,cnn.com,['general'],2.9786196
63856771-5ba9-430d-a47c-5d90522c47fc,Opinion: Alvin Bragg was right to prosecute Donald Trump,This week brought an unprecedented event in American history -- the first criminal charges against a former president. Manhattan District Attorney Alvin Bragg u...,"2016 presidential election, alvin bragg, brand safety-nsf crime, brand safety-nsf mature, brand safety-nsf products and consumers negative, brand safety-nsf sensitive, crime, law enforcement and corrections, criminal law, domestic alerts, domestic-us politics, donald trump, elections (by type), elections and campaigns, government and public administration, iab-crime, iab-elections, iab-law, iab-politics, international alerts, international-us politics, investigations, law and legal system, michael cohen, misc people, political candidates, political figures - us, politics, russia meddling investigation, trump criminal cases, us elections, us federal elections, us presidential elections",Editor’s Note: Norman Eisen is a CNN legal analyst who was former President Barack Obama’s ethics czar and impeachment counsel to the House Judiciary Commit...,https://www.cnn.com/2023/04/05/opinions/alvin-bragg-prosecute-donald-trump-dean-eisen/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230404150445-15-trump-arraignment-0404.jpg?c=16x9&q=w_800,c_fill",en,2023-04-05T11:29:40.000000Z,cnn.com,['general'],2.9786196
444efff3-ed77-4c1d-8034-9d01404e58b6,"Bob Lee, Cash app founder, dead after apparent stabbing attack in San Francisco","Tech executive Bob Lee, the former chief technology officer of Square who helped launch Cash App, has died after being fatally stabbed in San Francisco, authori...","brand safety-nsf crime, brand safety-nsf death, brand safety-nsf sensitive, brand safety-nsf violence, brand safety-nsf weapons, california, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal offenses, death and dying, deaths and fatalities, domestic alerts, domestic-business, domestic-us news, iab-bereavement, iab-crime, iab-family and relationships, iab-technology & computing, international alerts, international-business, international-us news, north america, northern california, san francisco, society, southwestern united states, stabbings, technology, the americas, united states","New York CNN —

Bob Lee, the former chief technology officer of Square who helped launch Cash App, has died after an apparent stabbing attack in San Francisco...",https://www.cnn.com/2023/04/05/tech/bob-lee-tech-executive-death/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230405084351-cashapp-founder-bob-lee-restricted.jpg?c=16x9&q=w_800,c_fill",en,2023-04-05T13:54:46.000000Z,cnn.com,['general'],5.065642
